year,cma_code,cma_name,appl_risk_class,licence_type_desc,active_device_count,active_licence_count,seniors_65plus
1998,535,Toronto,2,Device Family,4,4,1002645
1998,535,Toronto,2,Device Group Family,2,1,1002645
1998,535,Toronto,2,Single Device,1,1,1002645
1998,NA,Unmapped / Out-of-scope,2,Device Family,4,2,
1998,NA,Unmapped / Out-of-scope,2,Test Kit,3,3,
1999,530,Kawartha Lakes,2,Device Family,4,4,
1999,530,Kawartha Lakes,2,Device Group,2,2,
1999,530,Kawartha Lakes,2,Device Group Family,3,3,
1999,530,Kawartha Lakes,2,Single Device,14,14,
1999,530,Kawartha Lakes,3,Device Group Family,1,1,
1999,532,Oshawa,2,Device Family,2,1,65435
1999,532,Oshawa,2,Test Kit,1,1,65435
1999,535,Toronto,2,Device Family,35,22,1002645
1999,535,Toronto,2,Device Group,1,1,1002645
1999,535,Toronto,2,Device Group Family,9,7,1002645
1999,535,Toronto,2,Single Device,2,2,1002645
1999,535,Toronto,3,Device Family,26,4,1002645
1999,535,Toronto,3,System,2,1,1002645
1999,537,Hamilton,2,Device Family,3,1,149635
1999,537,Hamilton,2,Test Kit,5,5,149635
1999,568,Barrie,2,Device Family,1,1,34440
1999,NA,Unmapped / Out-of-scope,2,Device Family,64,37,
1999,NA,Unmapped / Out-of-scope,2,Device Group,15,3,
1999,NA,Unmapped / Out-of-scope,2,Device Group Family,22,13,
1999,NA,Unmapped / Out-of-scope,2,Single Device,10,10,
1999,NA,Unmapped / Out-of-scope,2,System,11,4,
1999,NA,Unmapped / Out-of-scope,2,Test Kit,22,22,
1999,NA,Unmapped / Out-of-scope,3,Device Family,2,1,
1999,NA,Unmapped / Out-of-scope,3,System,1,1,
2000,530,Kawartha Lakes,2,Device Family,6,5,
2000,530,Kawartha Lakes,2,Device Group,2,2,
2000,530,Kawartha Lakes,2,Device Group Family,3,3,
2000,530,Kawartha Lakes,2,Single Device,14,14,
2000,530,Kawartha Lakes,3,Device Group Family,1,1,
2000,532,Oshawa,2,Device Family,2,1,65435
2000,532,Oshawa,2,Test Kit,1,1,65435
2000,535,Toronto,2,Device Family,39,23,1002645
2000,535,Toronto,2,Device Group,1,1,1002645
2000,535,Toronto,2,Device Group Family,18,11,1002645
2000,535,Toronto,2,Single Device,2,2,1002645
2000,535,Toronto,2,System,2,2,1002645
2000,535,Toronto,3,Device Family,26,4,1002645
2000,535,Toronto,3,System,2,1,1002645
2000,537,Hamilton,2,Device Family,3,1,149635
2000,537,Hamilton,2,Test Kit,5,5,149635
2000,568,Barrie,2,Device Family,1,1,34440
2000,NA,Unmapped / Out-of-scope,2,Device Family,79,44,
2000,NA,Unmapped / Out-of-scope,2,Device Group,15,3,
2000,NA,Unmapped / Out-of-scope,2,Device Group Family,24,15,
2000,NA,Unmapped / Out-of-scope,2,Single Device,18,18,
2000,NA,Unmapped / Out-of-scope,2,System,11,4,
2000,NA,Unmapped / Out-of-scope,2,Test Kit,22,22,
2000,NA,Unmapped / Out-of-scope,3,Device Family,2,1,
2000,NA,Unmapped / Out-of-scope,3,Device Group Family,6,2,
2000,NA,Unmapped / Out-of-scope,3,System,1,1,
2001,530,Kawartha Lakes,2,Device Family,6,5,
2001,530,Kawartha Lakes,2,Device Group,2,2,
2001,530,Kawartha Lakes,2,Device Group Family,3,3,
2001,530,Kawartha Lakes,2,Single Device,14,14,
2001,530,Kawartha Lakes,3,Device Group Family,1,1,
2001,532,Oshawa,2,Device Family,2,1,65435
2001,532,Oshawa,2,Test Kit,1,1,65435
2001,535,Toronto,2,Device Family,42,25,1002645
2001,535,Toronto,2,Device Group,1,1,1002645
2001,535,Toronto,2,Device Group Family,18,11,1002645
2001,535,Toronto,2,Single Device,3,3,1002645
2001,535,Toronto,2,System,2,2,1002645
2001,535,Toronto,3,Device Family,26,4,1002645
2001,535,Toronto,3,System,2,1,1002645
2001,537,Hamilton,2,Device Family,3,1,149635
2001,537,Hamilton,2,Test Kit,6,6,149635
2001,568,Barrie,2,Device Family,2,2,34440
2001,NA,Unmapped / Out-of-scope,2,Device Family,89,48,
2001,NA,Unmapped / Out-of-scope,2,Device Group,15,3,
2001,NA,Unmapped / Out-of-scope,2,Device Group Family,28,16,
2001,NA,Unmapped / Out-of-scope,2,Single Device,19,19,
2001,NA,Unmapped / Out-of-scope,2,System,11,4,
2001,NA,Unmapped / Out-of-scope,2,Test Kit,26,26,
2001,NA,Unmapped / Out-of-scope,3,Device Family,14,7,
2001,NA,Unmapped / Out-of-scope,3,Device Group Family,6,2,
2001,NA,Unmapped / Out-of-scope,3,Single Device,1,1,
2001,NA,Unmapped / Out-of-scope,3,System,3,2,
2001,NA,Unmapped / Out-of-scope,4,System,3,1,
2002,530,Kawartha Lakes,2,Device Family,6,5,
2002,530,Kawartha Lakes,2,Device Group,2,2,
2002,530,Kawartha Lakes,2,Device Group Family,3,3,
2002,530,Kawartha Lakes,2,Single Device,14,14,
2002,530,Kawartha Lakes,3,Device Group Family,1,1,
2002,532,Oshawa,2,Device Family,2,1,65435
2002,532,Oshawa,2,Test Kit,1,1,65435
2002,535,Toronto,2,Device Family,51,30,1002645
2002,535,Toronto,2,Device Group,1,1,1002645
2002,535,Toronto,2,Device Group Family,18,11,1002645
2002,535,Toronto,2,Single Device,3,3,1002645
2002,535,Toronto,2,System,4,3,1002645
2002,535,Toronto,3,Device Family,26,4,1002645
2002,535,Toronto,3,System,2,1,1002645
2002,535,Toronto,3,Test Kit,1,1,1002645
2002,537,Hamilton,2,Device Family,3,1,149635
2002,537,Hamilton,2,Test Kit,6,6,149635
2002,568,Barrie,2,Device Family,2,2,34440
2002,568,Barrie,2,Single Device,1,1,34440
2002,NA,Unmapped / Out-of-scope,2,Device Family,123,63,
2002,NA,Unmapped / Out-of-scope,2,Device Group,15,3,
2002,NA,Unmapped / Out-of-scope,2,Device Group Family,38,19,
2002,NA,Unmapped / Out-of-scope,2,Single Device,20,20,
2002,NA,Unmapped / Out-of-scope,2,System,12,5,
2002,NA,Unmapped / Out-of-scope,2,Test Kit,29,29,
2002,NA,Unmapped / Out-of-scope,3,Device Family,18,9,
2002,NA,Unmapped / Out-of-scope,3,Device Group Family,6,2,
2002,NA,Unmapped / Out-of-scope,3,Single Device,1,1,
2002,NA,Unmapped / Out-of-scope,3,System,7,4,
2002,NA,Unmapped / Out-of-scope,4,System,3,1,
2003,530,Kawartha Lakes,2,Device Family,6,5,
2003,530,Kawartha Lakes,2,Device Group,2,2,
2003,530,Kawartha Lakes,2,Device Group Family,3,3,
2003,530,Kawartha Lakes,2,Single Device,14,14,
2003,530,Kawartha Lakes,3,Device Group Family,1,1,
2003,532,Oshawa,2,Device Family,2,1,65435
2003,532,Oshawa,2,Test Kit,1,1,65435
2003,535,Toronto,2,Device Family,51,30,1002645
2003,535,Toronto,2,Device Group,1,1,1002645
2003,535,Toronto,2,Device Group Family,19,12,1002645
2003,535,Toronto,2,Single Device,3,3,1002645
2003,535,Toronto,2,System,6,4,1002645
2003,535,Toronto,3,Device Family,31,6,1002645
2003,535,Toronto,3,System,2,1,1002645
2003,535,Toronto,3,Test Kit,1,1,1002645
2003,537,Hamilton,2,Device Family,4,2,149635
2003,537,Hamilton,2,Test Kit,6,6,149635
2003,568,Barrie,2,Device Family,6,3,34440
2003,568,Barrie,2,Single Device,1,1,34440
2003,NA,Unmapped / Out-of-scope,2,Device Family,131,68,
2003,NA,Unmapped / Out-of-scope,2,Device Group,15,3,
2003,NA,Unmapped / Out-of-scope,2,Device Group Family,41,19,
2003,NA,Unmapped / Out-of-scope,2,Single Device,21,20,
2003,NA,Unmapped / Out-of-scope,2,System,22,6,
2003,NA,Unmapped / Out-of-scope,2,Test Kit,39,39,
2003,NA,Unmapped / Out-of-scope,3,Device Family,18,9,
2003,NA,Unmapped / Out-of-scope,3,Device Group Family,6,2,
2003,NA,Unmapped / Out-of-scope,3,Single Device,1,1,
2003,NA,Unmapped / Out-of-scope,3,System,7,4,
2003,NA,Unmapped / Out-of-scope,4,System,3,1,
2004,530,Kawartha Lakes,2,Device Family,6,5,
2004,530,Kawartha Lakes,2,Device Group,2,2,
2004,530,Kawartha Lakes,2,Device Group Family,3,3,
2004,530,Kawartha Lakes,2,Single Device,14,14,
2004,530,Kawartha Lakes,3,Device Group Family,1,1,
2004,532,Oshawa,2,Device Family,2,1,65435
2004,532,Oshawa,2,Test Kit,1,1,65435
2004,535,Toronto,2,Device Family,59,33,1002645
2004,535,Toronto,2,Device Group,1,1,1002645
2004,535,Toronto,2,Device Group Family,19,12,1002645
2004,535,Toronto,2,Single Device,3,3,1002645
2004,535,Toronto,2,System,12,6,1002645
2004,535,Toronto,2,Test Kit,1,1,1002645
2004,535,Toronto,3,Device Family,32,7,1002645
2004,535,Toronto,3,System,2,1,1002645
2004,535,Toronto,3,Test Kit,1,1,1002645
2004,537,Hamilton,2,Device Family,4,2,149635
2004,537,Hamilton,2,Test Kit,26,13,149635
2004,568,Barrie,2,Device Family,7,4,34440
2004,568,Barrie,2,Single Device,1,1,34440
2004,NA,Unmapped / Out-of-scope,2,Device Family,180,93,
2004,NA,Unmapped / Out-of-scope,2,Device Group,17,5,
2004,NA,Unmapped / Out-of-scope,2,Device Group Family,56,25,
2004,NA,Unmapped / Out-of-scope,2,Single Device,24,23,
2004,NA,Unmapped / Out-of-scope,2,System,22,6,
2004,NA,Unmapped / Out-of-scope,2,Test Kit,43,43,
2004,NA,Unmapped / Out-of-scope,3,Device Family,18,9,
2004,NA,Unmapped / Out-of-scope,3,Device Group Family,6,2,
2004,NA,Unmapped / Out-of-scope,3,Single Device,2,1,
2004,NA,Unmapped / Out-of-scope,3,System,21,8,
2004,NA,Unmapped / Out-of-scope,3,Test Kit,1,1,
2004,NA,Unmapped / Out-of-scope,4,System,3,1,
2005,530,Kawartha Lakes,2,Device Family,6,5,
2005,530,Kawartha Lakes,2,Device Group,2,2,
2005,530,Kawartha Lakes,2,Device Group Family,3,3,
2005,530,Kawartha Lakes,2,Single Device,14,14,
2005,530,Kawartha Lakes,3,Device Group Family,2,2,
2005,532,Oshawa,2,Device Family,2,1,65435
2005,532,Oshawa,2,Test Kit,1,1,65435
2005,535,Toronto,2,Device Family,82,43,1002645
2005,535,Toronto,2,Device Group,1,1,1002645
2005,535,Toronto,2,Device Group Family,23,14,1002645
2005,535,Toronto,2,Single Device,4,4,1002645
2005,535,Toronto,2,System,12,6,1002645
2005,535,Toronto,2,Test Kit,1,1,1002645
2005,535,Toronto,3,Device Family,34,9,1002645
2005,535,Toronto,3,System,2,1,1002645
2005,535,Toronto,3,Test Kit,1,1,1002645
2005,537,Hamilton,2,Device Family,6,3,149635
2005,537,Hamilton,2,Test Kit,27,14,149635
2005,568,Barrie,2,Device Family,7,4,34440
2005,568,Barrie,2,Single Device,1,1,34440
2005,NA,Unmapped / Out-of-scope,2,Device Family,206,104,
2005,NA,Unmapped / Out-of-scope,2,Device Group,17,5,
2005,NA,Unmapped / Out-of-scope,2,Device Group Family,59,27,
2005,NA,Unmapped / Out-of-scope,2,Single Device,28,27,
2005,NA,Unmapped / Out-of-scope,2,System,48,9,
2005,NA,Unmapped / Out-of-scope,2,Test Kit,46,46,
2005,NA,Unmapped / Out-of-scope,3,Device Family,18,9,
2005,NA,Unmapped / Out-of-scope,3,Device Group Family,7,2,
2005,NA,Unmapped / Out-of-scope,3,Single Device,3,2,
2005,NA,Unmapped / Out-of-scope,3,System,29,10,
2005,NA,Unmapped / Out-of-scope,3,Test Kit,1,1,
2005,NA,Unmapped / Out-of-scope,4,Device Family,9,1,
2005,NA,Unmapped / Out-of-scope,4,System,3,1,
2005,NA,Unmapped / Out-of-scope,4,Test Kit,1,1,
2006,530,Kawartha Lakes,2,Device Family,6,5,
2006,530,Kawartha Lakes,2,Device Group,2,2,
2006,530,Kawartha Lakes,2,Device Group Family,3,3,
2006,530,Kawartha Lakes,2,Single Device,14,14,
2006,530,Kawartha Lakes,3,Device Group Family,2,2,
2006,532,Oshawa,2,Device Family,2,1,65435
2006,532,Oshawa,2,Test Kit,1,1,65435
2006,535,Toronto,2,Device Family,125,50,1002645
2006,535,Toronto,2,Device Group,1,1,1002645
2006,535,Toronto,2,Device Group Family,32,18,1002645
2006,535,Toronto,2,Single Device,4,4,1002645
2006,535,Toronto,2,System,14,8,1002645
2006,535,Toronto,2,Test Kit,1,1,1002645
2006,535,Toronto,3,Device Family,34,9,1002645
2006,535,Toronto,3,System,2,1,1002645
2006,535,Toronto,3,Test Kit,1,1,1002645
2006,535,Toronto,4,Single Device,1,1,1002645
2006,537,Hamilton,2,Device Family,6,3,149635
2006,537,Hamilton,2,Test Kit,27,14,149635
2006,541,Kitchener - Cambridge - Waterloo,2,Device Family,31,6,89705
2006,568,Barrie,2,Device Family,9,6,34440
2006,568,Barrie,2,Device Group Family,3,1,34440
2006,568,Barrie,2,Single Device,1,1,34440
2006,NA,Unmapped / Out-of-scope,2,Device Family,237,119,
2006,NA,Unmapped / Out-of-scope,2,Device Group,17,5,
2006,NA,Unmapped / Out-of-scope,2,Device Group Family,71,34,
2006,NA,Unmapped / Out-of-scope,2,Single Device,32,31,
2006,NA,Unmapped / Out-of-scope,2,System,71,13,
2006,NA,Unmapped / Out-of-scope,2,Test Kit,48,47,
2006,NA,Unmapped / Out-of-scope,3,Device Family,25,13,
2006,NA,Unmapped / Out-of-scope,3,Device Group Family,10,3,
2006,NA,Unmapped / Out-of-scope,3,Single Device,3,2,
2006,NA,Unmapped / Out-of-scope,3,System,36,13,
2006,NA,Unmapped / Out-of-scope,3,Test Kit,2,2,
2006,NA,Unmapped / Out-of-scope,4,Device Family,9,1,
2006,NA,Unmapped / Out-of-scope,4,System,3,1,
2006,NA,Unmapped / Out-of-scope,4,Test Kit,1,1,
2007,530,Kawartha Lakes,2,Device Family,6,5,
2007,530,Kawartha Lakes,2,Device Group,2,2,
2007,530,Kawartha Lakes,2,Device Group Family,3,3,
2007,530,Kawartha Lakes,2,Single Device,14,14,
2007,530,Kawartha Lakes,3,Device Group Family,2,2,
2007,532,Oshawa,2,Device Family,2,1,65435
2007,532,Oshawa,2,Test Kit,1,1,65435
2007,535,Toronto,2,Device Family,148,54,1002645
2007,535,Toronto,2,Device Group,2,2,1002645
2007,535,Toronto,2,Device Group Family,44,20,1002645
2007,535,Toronto,2,Single Device,6,6,1002645
2007,535,Toronto,2,System,19,8,1002645
2007,535,Toronto,2,Test Kit,1,1,1002645
2007,535,Toronto,3,Device Family,35,9,1002645
2007,535,Toronto,3,System,2,1,1002645
2007,535,Toronto,3,Test Kit,1,1,1002645
2007,535,Toronto,4,Single Device,1,1,1002645
2007,537,Hamilton,2,Device Family,9,4,149635
2007,537,Hamilton,2,Test Kit,29,16,149635
2007,541,Kitchener - Cambridge - Waterloo,2,Device Family,32,6,89705
2007,541,Kitchener - Cambridge - Waterloo,2,System,3,1,89705
2007,568,Barrie,2,Device Family,10,6,34440
2007,568,Barrie,2,Device Group Family,4,2,34440
2007,568,Barrie,2,Single Device,1,1,34440
2007,NA,Unmapped / Out-of-scope,2,Device Family,312,145,
2007,NA,Unmapped / Out-of-scope,2,Device Group,18,6,
2007,NA,Unmapped / Out-of-scope,2,Device Group Family,97,43,
2007,NA,Unmapped / Out-of-scope,2,Single Device,36,35,
2007,NA,Unmapped / Out-of-scope,2,System,76,14,
2007,NA,Unmapped / Out-of-scope,2,Test Kit,66,65,
2007,NA,Unmapped / Out-of-scope,3,Device Family,29,14,
2007,NA,Unmapped / Out-of-scope,3,Device Group Family,14,4,
2007,NA,Unmapped / Out-of-scope,3,Single Device,4,3,
2007,NA,Unmapped / Out-of-scope,3,System,40,13,
2007,NA,Unmapped / Out-of-scope,3,Test Kit,2,2,
2007,NA,Unmapped / Out-of-scope,4,Device Family,9,1,
2007,NA,Unmapped / Out-of-scope,4,System,3,1,
2007,NA,Unmapped / Out-of-scope,4,Test Kit,1,1,
2008,530,Kawartha Lakes,2,Device Family,6,5,
2008,530,Kawartha Lakes,2,Device Group,2,2,
2008,530,Kawartha Lakes,2,Device Group Family,3,3,
2008,530,Kawartha Lakes,2,Single Device,14,14,
2008,530,Kawartha Lakes,3,Device Group Family,2,2,
2008,532,Oshawa,2,Device Family,2,1,65435
2008,532,Oshawa,2,Test Kit,1,1,65435
2008,535,Toronto,2,Device Family,181,64,1002645
2008,535,Toronto,2,Device Group,2,2,1002645
2008,535,Toronto,2,Device Group Family,71,27,1002645
2008,535,Toronto,2,Single Device,7,7,1002645
2008,535,Toronto,2,System,26,9,1002645
2008,535,Toronto,2,Test Kit,2,2,1002645
2008,535,Toronto,3,Device Family,35,9,1002645
2008,535,Toronto,3,System,2,1,1002645
2008,535,Toronto,3,Test Kit,1,1,1002645
2008,535,Toronto,4,Single Device,1,1,1002645
2008,537,Hamilton,2,Device Family,9,4,149635
2008,537,Hamilton,2,Test Kit,31,18,149635
2008,541,Kitchener - Cambridge - Waterloo,2,Device Family,32,6,89705
2008,541,Kitchener - Cambridge - Waterloo,2,Single Device,1,1,89705
2008,541,Kitchener - Cambridge - Waterloo,2,System,3,1,89705
2008,568,Barrie,2,Device Family,12,8,34440
2008,568,Barrie,2,Device Group Family,4,2,34440
2008,568,Barrie,2,Single Device,1,1,34440
2008,NA,Unmapped / Out-of-scope,2,Device Family,343,159,
2008,NA,Unmapped / Out-of-scope,2,Device Group,19,7,
2008,NA,Unmapped / Out-of-scope,2,Device Group Family,107,43,
2008,NA,Unmapped / Out-of-scope,2,Single Device,40,39,
2008,NA,Unmapped / Out-of-scope,2,System,85,17,
2008,NA,Unmapped / Out-of-scope,2,Test Kit,68,67,
2008,NA,Unmapped / Out-of-scope,3,Device Family,34,16,
2008,NA,Unmapped / Out-of-scope,3,Device Group Family,16,6,
2008,NA,Unmapped / Out-of-scope,3,Single Device,5,4,
2008,NA,Unmapped / Out-of-scope,3,System,46,14,
2008,NA,Unmapped / Out-of-scope,3,Test Kit,3,3,
2008,NA,Unmapped / Out-of-scope,4,Device Family,9,1,
2008,NA,Unmapped / Out-of-scope,4,System,3,1,
2008,NA,Unmapped / Out-of-scope,4,Test Kit,1,1,
2009,530,Kawartha Lakes,2,Device Family,6,5,
2009,530,Kawartha Lakes,2,Device Group,2,2,
2009,530,Kawartha Lakes,2,Device Group Family,22,3,
2009,530,Kawartha Lakes,2,Single Device,14,14,
2009,530,Kawartha Lakes,3,Device Group Family,2,2,
2009,532,Oshawa,2,Device Family,2,1,65435
2009,532,Oshawa,2,Test Kit,1,1,65435
2009,535,Toronto,2,Device Family,211,67,1002645
2009,535,Toronto,2,Device Group,3,3,1002645
2009,535,Toronto,2,Device Group Family,84,31,1002645
2009,535,Toronto,2,Single Device,10,10,1002645
2009,535,Toronto,2,System,26,9,1002645
2009,535,Toronto,2,Test Kit,14,5,1002645
2009,535,Toronto,3,Device Family,39,9,1002645
2009,535,Toronto,3,System,2,1,1002645
2009,535,Toronto,3,Test Kit,1,1,1002645
2009,535,Toronto,4,Single Device,1,1,1002645
2009,537,Hamilton,2,Device Family,9,4,149635
2009,537,Hamilton,2,Test Kit,32,18,149635
2009,541,Kitchener - Cambridge - Waterloo,2,Device Family,32,6,89705
2009,541,Kitchener - Cambridge - Waterloo,2,Single Device,1,1,89705
2009,541,Kitchener - Cambridge - Waterloo,2,System,3,1,89705
2009,568,Barrie,2,Device Family,27,11,34440
2009,568,Barrie,2,Device Group Family,4,2,34440
2009,568,Barrie,2,Single Device,1,1,34440
2009,NA,Unmapped / Out-of-scope,2,Device Family,426,191,
2009,NA,Unmapped / Out-of-scope,2,Device Group,19,7,
2009,NA,Unmapped / Out-of-scope,2,Device Group Family,127,51,
2009,NA,Unmapped / Out-of-scope,2,Single Device,43,42,
2009,NA,Unmapped / Out-of-scope,2,System,100,21,
2009,NA,Unmapped / Out-of-scope,2,Test Kit,125,89,
2009,NA,Unmapped / Out-of-scope,3,Device Family,41,18,
2009,NA,Unmapped / Out-of-scope,3,Device Group,1,1,
2009,NA,Unmapped / Out-of-scope,3,Device Group Family,17,6,
2009,NA,Unmapped / Out-of-scope,3,Single Device,5,4,
2009,NA,Unmapped / Out-of-scope,3,System,50,16,
2009,NA,Unmapped / Out-of-scope,3,Test Kit,4,4,
2009,NA,Unmapped / Out-of-scope,4,Device Family,9,1,
2009,NA,Unmapped / Out-of-scope,4,System,3,1,
2009,NA,Unmapped / Out-of-scope,4,Test Kit,2,2,
2010,530,Kawartha Lakes,2,Device Family,8,7,
2010,530,Kawartha Lakes,2,Device Group,2,2,
2010,530,Kawartha Lakes,2,Device Group Family,22,3,
2010,530,Kawartha Lakes,2,Single Device,14,14,
2010,530,Kawartha Lakes,3,Device Group Family,2,2,
2010,532,Oshawa,2,Device Family,2,1,65435
2010,532,Oshawa,2,Test Kit,1,1,65435
2010,535,Toronto,2,Device Family,252,75,1002645
2010,535,Toronto,2,Device Group,3,3,1002645
2010,535,Toronto,2,Device Group Family,84,31,1002645
2010,535,Toronto,2,Single Device,14,14,1002645
2010,535,Toronto,2,System,39,10,1002645
2010,535,Toronto,2,Test Kit,18,9,1002645
2010,535,Toronto,3,Device Family,59,14,1002645
2010,535,Toronto,3,System,10,2,1002645
2010,535,Toronto,3,Test Kit,45,3,1002645
2010,535,Toronto,4,Single Device,3,3,1002645
2010,537,Hamilton,2,Device Family,9,4,149635
2010,537,Hamilton,2,Single Device,1,1,149635
2010,537,Hamilton,2,Test Kit,32,18,149635
2010,541,Kitchener - Cambridge - Waterloo,2,Device Family,37,10,89705
2010,541,Kitchener - Cambridge - Waterloo,2,Device Group,1,1,89705
2010,541,Kitchener - Cambridge - Waterloo,2,Single Device,1,1,89705
2010,541,Kitchener - Cambridge - Waterloo,2,System,3,1,89705
2010,568,Barrie,2,Device Family,27,11,34440
2010,568,Barrie,2,Device Group Family,4,2,34440
2010,568,Barrie,2,Single Device,1,1,34440
2010,NA,Unmapped / Out-of-scope,2,Device Family,554,220,
2010,NA,Unmapped / Out-of-scope,2,Device Group,23,10,
2010,NA,Unmapped / Out-of-scope,2,Device Group Family,226,77,
2010,NA,Unmapped / Out-of-scope,2,Single Device,51,48,
2010,NA,Unmapped / Out-of-scope,2,System,113,23,
2010,NA,Unmapped / Out-of-scope,2,Test Kit,138,94,
2010,NA,Unmapped / Out-of-scope,3,Device Family,42,19,
2010,NA,Unmapped / Out-of-scope,3,Device Group,1,1,
2010,NA,Unmapped / Out-of-scope,3,Device Group Family,18,7,
2010,NA,Unmapped / Out-of-scope,3,Single Device,5,4,
2010,NA,Unmapped / Out-of-scope,3,System,50,16,
2010,NA,Unmapped / Out-of-scope,3,Test Kit,10,9,
2010,NA,Unmapped / Out-of-scope,4,Device Family,10,2,
2010,NA,Unmapped / Out-of-scope,4,Single Device,1,1,
2010,NA,Unmapped / Out-of-scope,4,System,3,1,
2010,NA,Unmapped / Out-of-scope,4,Test Kit,2,2,
2011,530,Kawartha Lakes,2,Device Family,8,7,
2011,530,Kawartha Lakes,2,Device Group,2,2,
2011,530,Kawartha Lakes,2,Device Group Family,26,3,
2011,530,Kawartha Lakes,2,Single Device,14,14,
2011,530,Kawartha Lakes,3,Device Group Family,2,2,
2011,532,Oshawa,2,Device Family,2,1,65435
2011,532,Oshawa,2,Test Kit,1,1,65435
2011,535,Toronto,2,Device Family,269,81,1002645
2011,535,Toronto,2,Device Group,4,4,1002645
2011,535,Toronto,2,Device Group Family,91,31,1002645
2011,535,Toronto,2,Single Device,16,16,1002645
2011,535,Toronto,2,System,51,13,1002645
2011,535,Toronto,2,Test Kit,18,9,1002645
2011,535,Toronto,3,Device Family,59,14,1002645
2011,535,Toronto,3,System,10,2,1002645
2011,535,Toronto,3,Test Kit,46,4,1002645
2011,535,Toronto,4,Device Group Family,1,1,1002645
2011,535,Toronto,4,Single Device,3,3,1002645
2011,537,Hamilton,2,Device Family,9,4,149635
2011,537,Hamilton,2,Single Device,1,1,149635
2011,537,Hamilton,2,Test Kit,32,18,149635
2011,541,Kitchener - Cambridge - Waterloo,2,Device Family,37,10,89705
2011,541,Kitchener - Cambridge - Waterloo,2,Device Group,1,1,89705
2011,541,Kitchener - Cambridge - Waterloo,2,Single Device,1,1,89705
2011,541,Kitchener - Cambridge - Waterloo,2,System,3,1,89705
2011,568,Barrie,2,Device Family,27,11,34440
2011,568,Barrie,2,Device Group Family,4,2,34440
2011,568,Barrie,2,Single Device,1,1,34440
2011,NA,Unmapped / Out-of-scope,2,Device Family,676,251,
2011,NA,Unmapped / Out-of-scope,2,Device Group,24,11,
2011,NA,Unmapped / Out-of-scope,2,Device Group Family,256,81,
2011,NA,Unmapped / Out-of-scope,2,Single Device,57,54,
2011,NA,Unmapped / Out-of-scope,2,System,127,26,
2011,NA,Unmapped / Out-of-scope,2,Test Kit,138,94,
2011,NA,Unmapped / Out-of-scope,3,Device Family,43,19,
2011,NA,Unmapped / Out-of-scope,3,Device Group,3,3,
2011,NA,Unmapped / Out-of-scope,3,Device Group Family,23,8,
2011,NA,Unmapped / Out-of-scope,3,Single Device,7,6,
2011,NA,Unmapped / Out-of-scope,3,System,53,17,
2011,NA,Unmapped / Out-of-scope,3,Test Kit,10,9,
2011,NA,Unmapped / Out-of-scope,4,Device Family,11,3,
2011,NA,Unmapped / Out-of-scope,4,Single Device,1,1,
2011,NA,Unmapped / Out-of-scope,4,System,3,1,
2011,NA,Unmapped / Out-of-scope,4,Test Kit,2,2,
2012,505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2,Device Family,1,1,195980
2012,530,Kawartha Lakes,2,Device Family,8,7,
2012,530,Kawartha Lakes,2,Device Group,2,2,
2012,530,Kawartha Lakes,2,Device Group Family,28,3,
2012,530,Kawartha Lakes,2,Single Device,14,14,
2012,530,Kawartha Lakes,3,Device Group Family,2,2,
2012,532,Oshawa,2,Device Family,2,1,65435
2012,532,Oshawa,2,Test Kit,1,1,65435
2012,535,Toronto,2,Device Family,303,91,1002645
2012,535,Toronto,2,Device Group,6,6,1002645
2012,535,Toronto,2,Device Group Family,99,31,1002645
2012,535,Toronto,2,Single Device,19,19,1002645
2012,535,Toronto,2,System,51,13,1002645
2012,535,Toronto,2,Test Kit,18,9,1002645
2012,535,Toronto,3,Device Family,60,15,1002645
2012,535,Toronto,3,Device Group Family,6,1,1002645
2012,535,Toronto,3,System,17,3,1002645
